review_index,stars,name,review,publishedAtDate,visit_time,wait_time,tolerance_label,wait_threshold,wait_satisfaction,time_sensitivity,wait_queue_perception,wait_queue_management,wait_environment,facility_quality,technical_issues,safety_perception,staff_attitude,customer_service,express_value,overall_value,recommend_score,overall_satisfaction,weekday,weekend,holiday,wait_time_numeric,season_factor,rides_count,shows_count,other_count,avg_thrill_level,max_thrill_level,facility_diversity,express_usage,main_facility_popularity,review_length_norm,detailed_mention,complaint_intensity,positive_sentiment_ratio,group_interaction_indicator,holiday_pressure_factor,seasonal_mood_adjustment
6639,1,user_6595,Technical issues are a good excuse. It seems that Singaporeans have also learned bad things. I am so afraid of being caught and caned,7/24/23,Weekday,1 hr,tolerance_collapse,50.0,dissatisfied,time_sensitive,0.0,0.0,0.0,-0.0772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0772,1,0,0,60,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.266,0.0,0.03007518796992481,0.146,0.0,0.0,1.0
6642,1,user_6598,I came for 1 day and all the rides were closed with all tickets sold out. worst experience do not recommend.,7/24/23,Weekday,3060 min,tolerance_collapse,35.0,dissatisfied,time_sensitive,0.0,0.0,0.0,-0.7359,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.7359,1,0,0,45,1.0,0,1,0,0.6,0.6,0.3333333333333333,0,0.03771327507282563,0.216,0.0,0.023752012882447663,0.0,0.0,0.0,0.75
6644,1,user_6600,"The worst Universal Studios I have ever been to.. very crowded no control, waiting time for each right 110 minutes then suddenly the rides are not working technical issues..",7/24/23,Weekday,3060 min,tolerance_collapse,35.0,dissatisfied,time_sensitive,-0.7635,-0.196,1.0,-0.7635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7635,1,0,0,45,1.0,0,2,1,0.19999999999999998,0.3,0.6666666666666666,0,0.2691427382438618,0.346,0.3333333333333333,0.043954720616570325,0.0,0.0,0.0,0.75
6645,1,user_6601,Worst experience. Waiting time is 1 to 2 hrs,7/24/23,Weekday,1 hr,tolerance_collapse,50.0,dissatisfied,time_sensitive,0.0,0.0,0.5,-0.6249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6249,1,0,0,60,1.0,0,1,0,0.3,0.3,0.3333333333333333,0,0.2691427382438618,0.088,0.0,0.04545454545454545,0.0,0.0,0.0,1.0
6648,1,user_6604,"Paid more than 100 and in 3h30 at the park I managed to do one attraction with my partner. Waited 1h15 in the Jurassic Park to then get the announcement that the attraction was facing unexpected technical issues.. not enough food services for a overcrowded park (the food court was closed, insane!)",7/24/23,Weekday,1 hr,tolerance_collapse,50.0,dissatisfied,time_sensitive,0.5562,0.061,1.0,0.5562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5562,1,0,0,60,1.0,1,0,3,0.175,0.7,0.6666666666666666,0,0.12910944652517686,0.596,0.0,0.08919231659338116,0.108,0.0,0.0,1.0
6651,3,user_6607,"A relatively small park. Lots and lots of people, a 45-minute line just to get in (for those who ordered a ticket in advance). Very long queues for all facilities. It is highly recommended to book a ticket in advance online and if possible then also express because this is the most popular attraction in Sentosa.",7/23/23,Weekday,3060 min,critical_tolerance,45.0,satisfied,time_tolerant,0.0,0.0,0.5,0.8159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8159,1,0,0,45,1.0,0,1,1,0.15,0.3,0.6666666666666666,1,0.18388472742405326,0.626,0.0,0.01597444089456869,0.138,0.0,0.0,0.75
6652,5,user_6608,"Visiting Universal Studios was a dream come true for me. We had a fantastic time as we experienced almost all the rides, and each one was thoroughly enjoyable. The size of the park is impressive, and it truly requires a full day to explore everything it has to offer. The variety of rides cater to all age groups, and there are plenty of excellent dining options available as well. Among all the rides, the Transformer ride stood out as a personal favorite. Its excitement and thrill left a lasting impression on me. I'm already looking forward to the opportunity to visit Universal Studios again in the future.",7/23/23,Weekend,1030 min,high_tolerance,39.6,very_satisfied,time_tolerant,0.0,0.0,0.0,0.9872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872,0,1,0,20,1.0,0,1,1,0.15,0.3,0.6666666666666666,0,0.2691427382438618,1.0,1.0,0.019639934533551555,0.282,0.5,0.0,0.3333333333333333
6653,5,user_6609,"As you would expect visiting Unicersal, the experience was off the dial. Rides were great and all the side show stuff was good too. I would recommend the fast passes for sure, the queues first thing at 11am were only 10 mins or so, but at lunch the ride wait times increased massively so the fast passes allowed us to go on everything multiple times. It was cashless on the park so I paid on Apple Pay which was good. Overall a brilliant day and would definitely return.",7/23/23,Weekday,1030 min,high_tolerance,31.68,very_satisfied,time_tolerant,0.6187,0.137,0.16666666666666666,0.9664,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9664,1,0,0,20,1.0,0,0,2,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.94,0.3333333333333333,0.019148936170212766,0.223,0.5,0.0,0.3333333333333333
6654,5,user_6610,"Universal Studios Singapore is an absolute blast! The theme park offers an incredible array of thrilling rides, captivating shows, and immersive attractions based on beloved movies. From adrenaline-pumping roller coasters to family-friendly adventures, there's something for everyone to enjoy. The attention to detail in each themed area is impressive, transporting you to different worlds. Be prepared for crowds, especially during peak seasons, but the overall experience is well worth it. Whether you're a movie buff or seeking a fun-filled day with family and friends, Universal Studios Singapore won't disappoint!",7/23/23,Weekend,Up to 10 min,high_tolerance,26.400000000000002,very_satisfied,time_tolerant,0.0,0.0,0.0,0.9599,0.0,0.0,0.0,0.0,0.0,0.332,0.0,0.9599,0,1,0,5,1.0,0,1,2,0.03333333333333333,0.1,0.6666666666666666,0,0.20807324178110695,1.0,0.6666666666666666,0.1541356890871454,0.237,0.5,0.0,0.08333333333333333
6655,5,user_6611,The rides were good. But too many people,7/23/23,Weekday,1030 min,high_tolerance,43.199999999999996,satisfied,time_tolerant,0.0,0.0,0.0,0.2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2382,1,0,0,20,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.08,0.0,0.05000000000000001,0.218,0.0,0.0,0.3333333333333333
6657,5,user_6613,The staffs are very helpfull. Not too long for queing. Very good service,7/23/23,Weekend,Up to 10 min,high_tolerance,39.6,very_satisfied,time_tolerant,0.0,0.0,0.0,0.4927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927,0,1,0,5,1.0,0,0,2,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.144,0.0,0.06388888888888888,0.21,0.0,0.0,0.08333333333333333
6658,5,user_6614,"A little bit too crowded since I visit on Public Holiday. Some of my friends did not get the tickets since they did not book in advance, so if you go on school holidays esp the weekend, you MUST buy the tickets in advance. The queue on popular rides are long, but the single rider queue is still reasonable. Pricey food and snacks but still worth it for once in a while experience. Overall clean park. Facilities are also well maintaned.",7/23/23,Public holiday,No wait,high_tolerance,31.680000000000003,very_satisfied,time_tolerant,0.2263,0.119,0.16666666666666666,0.9052,0.0,0.0,0.0,0.0,0.0,0.153,0.0,0.9052,0,0,1,0,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.12910944652517686,0.874,0.3333333333333333,0.037155691160267824,0.171,0.5,0.0,0.0
6661,5,user_6617,"Universal Studio Singapore offers an incredible experience with breathtaking attractions! Although I wasn't able to go in due to the crowds, just the atmosphere outside was fantastic. The stunning settings, captivating shows and thrilling rides create a magical atmosphere. I can't wait to return at a less busy time to fully enjoy this wonderful adventure. The park is a must-see for all thrill-seekers and fun-seekers. Congratulations to Universal Studio Singapore for their well-deserved success!",7/23/23,Weekday,3060 min,high_tolerance,55.0,very_satisfied,time_tolerant,0.8885,0.447,0.16666666666666666,0.9883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883,1,0,0,45,1.0,1,1,1,0.3333333333333333,0.7,1.0,0,0.2691427382438618,0.998,0.6666666666666666,0.1646278063373123,0.365,0.0,0.0,0.75
6662,4,user_6618,Rides are great and free. Must go for roller coasters and Egyptian tour. Be ready for a lot of walking. Not a pram friendly place.,7/23/23,Weekday,3060 min,high_tolerance,55.0,very_satisfied,time_tolerant,0.0,0.0,0.0,0.8059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059,1,0,0,45,1.0,0,1,0,0.3,0.3,0.3333333333333333,0,0.006242197253433208,0.26,0.0,0.049955791335101675,0.295,0.0,0.0,0.75
6664,2,user_6620,"I couldnt ride the outdoor equipment because of the rain. Madagascar and Water World are also under construction. There's nothing to do, there's just a lot of people. Shops in front of Din Tai Fung are under construction. There are many places closed.",7/23/23,Weekday,1030 min,tolerance_collapse,34.559999999999995,neutral,time_tolerant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,20,1.0,0,1,1,0.4,0.8,0.6666666666666666,0,0.07693508114856429,0.502,0.0,0.04625089386045561,0.0,0.5,0.0,0.3333333333333333
6665,1,user_6621,"Probably the most expensive and at the same time the most boring, crowded and hottest theme park in the world! I totally regret coming here!!!",7/23/23,Weekend,3060 min,tolerance_collapse,35.0,dissatisfied,time_sensitive,0.0,0.0,0.0,-0.4376,0.0,0.0,0.0,0.0,0.0,-0.132,0.0,-0.7817,0,1,0,45,1.0,0,1,1,0.15,0.3,0.6666666666666666,0,0.2691427382438618,0.284,0.0,0.28075117370892017,0.0,0.0,0.0,0.75
6667,5,user_6623,This is the smallest universal in the world One thing to remind everyone is that kid under 4 years old dont need a ticket or a fast pass to play here. Baby can come with parents for free.,7/23/23,Weekday,Up to 10 min,high_tolerance,47.52,very_satisfied,time_tolerant,0.34,0.074,0.5,0.6908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908,1,0,0,5,1.0,0,1,2,0.09999999999999999,0.3,0.6666666666666666,1,0.18388472742405326,0.374,0.0,0.02417286204947611,0.137,0.5,0.0,0.08333333333333333
6668,2,user_6624,"This was my first experience to a Universal Park. I was pre warned that its the least exciting of all the parks. We had express passes which really helped! And made the ride wait times super minimal. Now for the Park. Its fun, nostalgic. But extremely tired and quite neglected. Faded facades and cracks, broken rides and many closed for renovation signs. The Mummy, battlestar (besides the extremely rude ticket scanner guy at the cyclon) were awesome, transformers too. And then... one of my most anticipated Jurassic world this was so deflating. A dinosaur mall display would be more exciting. The dinosaurs hardly move, are falling apart and some werent even functioning. In conclusion, kids would like it but film fans looking for that Universal movie magic day would find it a very tired and somewhat sad experience. Its as if no one takes care of the park. And with the high prices and amount of ppl, I find it hard to believe that they are not making enough to keep the park fresh and updated. I did enjoy myself but definitely looking forward to Osaka and the US parks in the future.",7/23/23,Weekend,Up to 10 min,tolerance_collapse,19.2,neutral,time_tolerant,0.5994,0.358,0.0625,0.114,0.0,0.0,-0.7986,-0.103,0.0,0.03,0.0,0.114,0,1,0,5,1.0,5,0,6,0.3318181818181818,0.95,0.6666666666666666,1,0.20807324178110695,1.0,0.0,0.09502164502164502,0.138,0.5,0.0,0.08333333333333333
6669,4,user_6625,"Few games and tickets are too expensive. Compared to Univer Studio Japan, it's a waste of money and time.",7/23/23,Weekend,1030 min,critical_tolerance,30.0,dissatisfied,time_tolerant,0.0,0.0,0.0,-0.4215,0.0,0.0,-0.4215,-0.203,0.0,0.0,0.0,-0.4215,0,1,0,20,1.0,0,1,1,0.15,0.3,0.6666666666666666,0,0.2691427382438618,0.21,0.0,0.047619047619047616,0.0,0.5,0.0,0.3333333333333333
6672,5,user_6628,"I loooved this place so much, core memory forever. The rides are incredibly crowded in the morning, with over one hour wait times for most of the rides, but after lunch time the wait time significantly decreases and the overall experience becomes more enjoyable. some rides I enjoyed were: -Mummy ride -Shrek 4d adventure -Transformers ride (my favourite fs) -Elmo spaghetti space adventure (for children) If you're thinking of going, have the time of your life, make memories, and have fun !!",7/22/23,Weekday,1030 min,high_tolerance,71.28,very_satisfied,time_tolerant,0.9397,0.22,0.5,0.9669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669,1,0,0,20,1.0,4,2,2,0.43125,0.95,1.0,0,0.2691427382438618,0.986,0.0,0.1495605138607167,0.204,0.5,0.0,0.3333333333333333
6677,5,user_6633,"Best place to spend your whole day, all day, everyday!!!",7/22/23,Weekend,No wait,high_tolerance,39.6,very_satisfied,time_tolerant,0.0,0.0,0.0,0.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249,0,1,0,0,1.0,0,1,0,0.3,0.3,0.3333333333333333,0,0.05175821889305035,0.112,0.0,0.21785714285714286,0.361,0.0,0.0,0.0
6679,3,user_6635,"Okish place. Limited set of rides but unlimited people! Most places had a 60-120 minute wait time. Some rides dont allow carrying backpacks and loose items with you and theres a locker storage available next to those rides entrances. And they charge 4 for that ! Pro Tip : use the singles lane wherever possible. As the name indicates, youll be pushed into the empty seats on the rides but not with your group. Youll be able to avoid the crazy waiting period.",7/22/23,Weekend,No wait,critical_tolerance,14.4,dissatisfied,time_tolerant,0.0,0.0,0.25,-0.9199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9199,0,1,0,0,1.0,0,2,1,0.19999999999999998,0.3,0.6666666666666666,0,0.2691427382438618,0.918,0.0,0.15981402870426523,0.0,0.5,0.0,0.0
6681,5,user_6637,Biggest playground in Singapore.. Fun playground for all ages.. But for those who can't stand the queue...,7/22/23,Weekday,3060 min,high_tolerance,55.0,satisfied,time_tolerant,0.0,0.0,0.3333333333333333,0.2846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2846,1,0,0,45,1.0,0,0,2,0.0,0.0,0.3333333333333333,0,0.20807324178110695,0.212,0.0,0.053608864929619644,0.118,0.0,0.0,0.75
6682,5,user_6638,2 hrs waiting queue for Transformer and similar for other shows..... Advise to visit on weekdays,7/22/23,Weekend,Up to 10 min,high_tolerance,81.0,neutral,time_tolerant,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5,1.0,1,0,0,0.8,0.8,0.3333333333333333,0,0.11152725759467333,0.192,0.3333333333333333,0.020833333333333332,0.0,0.0,0.0,0.08333333333333333
6684,5,user_6640,"We had a very good trip to it , If you dont want to be late take the tickets online better",7/22/23,Public holiday,Up to 10 min,high_tolerance,31.680000000000003,very_satisfied,time_tolerant,0.0,0.0,0.0,0.7069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7069,0,0,1,5,1.0,0,0,2,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.18,0.0,0.03737373737373737,0.241,0.5,0.08333333333333333,0.08333333333333333
6686,2,user_6642,"Super long wait for rides. Lovely hangout on weekdays but absolutely give USS a miss on weekends especially since USS removed the annual pass option. Even with express, its a long wait and unlimited express was sold out at 11am.",7/22/23,Weekend,1030 min,tolerance_collapse,14.080000000000002,neutral,time_tolerant,0.5994,0.17,0.6666666666666666,0.4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4497,0,1,0,20,1.0,0,0,2,0.0,0.0,0.3333333333333333,1,0.18388472742405326,0.456,0.6666666666666666,0.039473684210526314,0.111,0.0,0.0,0.3333333333333333
6687,5,user_6643,"Had great time moment though its weekend still many people come to visit. Buy an express pass, very helpful to skip the long queues n get two extras rides..",7/22/23,Weekend,Up to 10 min,high_tolerance,39.6,very_satisfied,time_tolerant,0.4754,0.171,0.5,0.6249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016,0,1,0,5,1.0,0,1,1,0.15,0.3,0.6666666666666666,1,0.2691427382438618,0.312,0.0,0.012820512820512822,0.21,0.0,0.0,0.08333333333333333
6689,2,user_6645,The city is beautiful The number of all games is 15. Play it according to the map The problem is that it receives more than its capacity I entered 11 o'clock. And I went out 6. I played. 3. Games and the rest are queues. Two hours Water is 4. There are refrigerators at every game forbidden. Neither I nor my children played except 4. Games due to crowding,7/21/23,Weekday,1 hr,tolerance_collapse,50.0,neutral,time_sensitive,0.5994,0.09000000000000001,0.5555555555555556,0.3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536,1,0,0,60,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.04275905118601748,0.712,0.0,0.042134831460674156,0.126,0.5,0.0,1.0
6691,4,user_6647,"Visited on Tuesday 4th of July. First of all, buying tickets beforehand does not give you any advantage. Your online tickets will have RFQ code but at the gate they cannot read it, they will ask you to issue tickets from the ticketing office with BAR code. That would take up to 60min on a weekday if you are lucky. 1-Try to be there before 11am to avoid any delays. 2-Download the Universal Studios Singapore app to track which attraction has how many minutes of waiting time. 3-The attractions are all close to each other, so, dont worry about losing any chance to ride any of your favorite attractions. 4-I highly recommend that you tour the attractions a day before on YouTube to check what you like and what you dont. 5-Start with the ride you like which has 40min or less waiting time. You will be able to get there faster than 40min. 6-I did not see it worth to buy the faster access which is S90.00 additional to your adult ticket (which is S82.00)!. 7-All attractions are accessible from outdoor so in any case have rain coats and be prepared for a rainy day. 8-We were able to ride 7 out of 9 rides we planned to ride. 9-It is worth visiting and you can still have some more time to spend your evening somewhere else inside Sentosa island or back to the city. Finally, prepare a list of what you wish to do there and you will enjoy the experience. Thank you for reading so far.",7/21/23,Weekday,3060 min,high_tolerance,55.0,very_satisfied,time_tolerant,0.9797,0.156,0.625,0.9954,0.0,0.0,0.0,0.0,0.0,0.010999999999999996,0.3,0.9954,1,0,0,45,1.0,0,1,3,0.075,0.3,0.6666666666666666,0,0.2691427382438618,1.0,1.0,0.09520252461380264,0.205,0.5,0.0,0.75
6692,5,user_6648,Awesome.. but too busy and many people during that day . 1 game have to queue waiting almost 1 hr,7/21/23,Weekday,No wait,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.5,0.3716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3716,1,0,0,0,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.04275905118601748,0.194,0.0,0.010309278350515464,0.118,0.0,0.0,0.0
6693,5,user_6649,It was raining heavily at the time we went. However we got a chance to play both human and Cylon with zero waiting time. Overall it was amazing. Will definitely come back,7/21/23,Weekday,No wait,high_tolerance,106.91999999999999,very_satisfied,time_tolerant,0.5267,0.253,0.25,0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872,1,0,0,0,1.0,2,1,0,0.7333333333333333,1.0,0.6666666666666666,0,0.2691427382438618,0.34,0.3333333333333333,0.02941176470588235,0.28,0.5,0.0,0.0
6695,1,user_6651,"The place is too crowded and the waiting period for any ride is a minimum of 1-2 hours. Its open from 11-6 and we can play only a max of 3 rides for which the price of the ticket is 82. Way too overpriced and overhyped. Such a waste of time and energy waiting in those never ending queues. Theres no limitation on the number of tickets that are sold. Im writing this review while Im in the queue waiting for the last ride which is my third one for the day and its already going to be 6pm. If you want to avoid waiting lines, I would definitely suggest you to buy express tickets so that it is much much faster and it costs double of the normal ticket. Food and water is allowed.",7/21/23,Weekday,3060 min,tolerance_collapse,35.0,dissatisfied,time_sensitive,0.3612,0.029000000000000005,0.625,0.5702,0.0,0.0,0.0,0.0,0.4939,0.07100000000000001,0.3,0.5702,1,0,0,45,1.0,0,1,3,0.075,0.3,0.6666666666666666,1,0.2691427382438618,1.0,0.0,0.019135227449153858,0.081,0.5,0.0,0.75
6696,5,user_6652,"Express tickets are definitely recommended if you hate queuing for rides. Cylon, Human, Mummy and Jurassic ride are a must. Transformer only if you do not have motion sickness with 3D glasses. (or you could not wear it - lesser immersion)",7/21/23,Weekday,No wait,high_tolerance,64.8,neutral,time_tolerant,-0.0516,0.05000000000000002,0.25,-0.0516,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.0516,1,0,0,0,1.0,4,0,1,0.71,1.0,0.6666666666666666,1,0.18388472742405326,0.476,0.6666666666666666,0.043300653594771234,0.097,0.0,0.0,0.0
6699,5,user_6655,"A very nice place in Singapore for both adults and kids. It takes more than a day to cover everything. There is lot to explore from different themes to amusement park things like roller coster ride and Madame Tussade's, a man made beach, mono rail, cable car, food, shops, etc",7/21/23,Weekday,Up to 10 min,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.0,0.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796,1,0,0,5,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.12910944652517686,0.552,0.3333333333333333,0.021739130434782608,0.147,0.5,0.0,0.08333333333333333
6702,5,user_6658,Except for the rain it was really fun. Return of the mummy was easily the best ride. Closed too early for an amusement park (6pm),7/20/23,Weekday,No wait,high_tolerance,71.28,very_satisfied,time_tolerant,0.3612,0.263,0.3333333333333333,0.9134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9134,1,0,0,0,1.0,1,0,1,0.475,0.95,0.6666666666666666,0,0.20807324178110695,0.258,0.3333333333333333,0.023255813953488372,0.377,0.0,0.0,0.0
6706,5,user_6662,Make a holiday with children okay,7/20/23,Public holiday,3060 min,high_tolerance,55.0,very_satisfied,time_tolerant,0.0,0.0,0.0,0.5574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5574,0,0,1,45,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.024344569288389514,0.066,0.0,0.030303030303030304,0.535,0.5,0.75,0.75
6707,4,user_6663,"Good Fun to spend a Day. Some rides are closed. Advised to buy Express Tickets, if you are fully into rides",7/20/23,Weekday,Up to 10 min,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.0,0.7351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7351,1,0,0,5,1.0,0,0,3,0.0,0.0,0.3333333333333333,1,0.20807324178110695,0.214,0.6666666666666666,0.06542056074766354,0.246,0.0,0.0,0.08333333333333333
6708,3,user_6664,"Rides are packed, and the wait time is so long that you can only do 3 rides per day . Express tickets are out of order or 90 per ride, which i found it super expensive . Need an extra 8 rides to reduce the waiting time.",7/20/23,Weekday,1030 min,critical_tolerance,26.4,satisfied,time_tolerant,0.5994,0.078,1.0,0.5994,0.0,0.0,0.0,0.0,0.5994,0.196,0.0,0.5994,1,0,0,20,1.0,0,1,2,0.09999999999999999,0.3,0.6666666666666666,1,0.2691427382438618,0.438,0.0,0.0136986301369863,0.078,0.0,0.0,0.3333333333333333
6709,5,user_6665,"Been here multiple times and it never gets old! Not to be missed rides include the battle-star, mummy and Jurassic. Make sure you spend the whole day there. If youre pressed for time, getting the express pass is definitely worth it to bypass the long queues. Many eateries with plenty halal options too.",7/20/23,Weekend,No wait,high_tolerance,59.400000000000006,very_satisfied,time_tolerant,0.5574,0.223,0.2,0.7952,0.0,0.0,0.2235,0.159,0.5574,0.223,0.0,0.7952,0,1,0,0,1.0,3,1,1,0.55,0.95,1.0,1,0.2691427382438618,0.606,0.0,0.09705065744669705,0.156,0.0,0.0,0.0
6710,5,user_6666,We had a hard time securing our tickets because of demand. We got our tickets from the Resorts World Sentosa website. We only tried to ride the Transformers due to long queue in the other attractions. Better to go here on weekdays.,7/20/23,Weekend,1 hr,high_tolerance,70.0,very_satisfied,time_tolerant,0.4215,0.167,0.25,0.7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269,0,1,0,60,1.0,1,1,1,0.3666666666666667,0.8,1.0,0,0.2691427382438618,0.462,0.3333333333333333,0.03463203463203463,0.167,0.5,0.0,1.0
6711,5,user_6667,"Good, I didn't go in, just took a photo in front of it. Because I don't really like riding rides. If you just take photos outside, it's free, but if you go in, you have to pay.",7/20/23,Weekday,No wait,high_tolerance,43.199999999999996,satisfied,time_tolerant,0.0,0.0,0.0,0.2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2111,1,0,0,0,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.352,0.0,0.0422979797979798,0.102,0.0,0.0,0.0
6712,5,user_6668,"Mind blowing experience. Kids loved it the most. Make sure to set aside an entire day for Universal Studios, as many rides have long queues. Consider bringing some snacks and drinks, but keep the load manageable.",7/20/23,Weekday,1030 min,high_tolerance,47.52,very_satisfied,time_tolerant,0.3182,0.126,0.25,0.5005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5005,1,0,0,20,1.0,0,0,1,0.0,0.0,0.3333333333333333,0,0.09966708281315023,0.424,0.3333333333333333,0.028301886792452834,0.111,0.5,0.0,0.3333333333333333
6713,5,user_6669,"Universal Studios is amazing. A few tips to make it more memorable. 1. If you don't want to do rollercoaster rides then you can avoid buying the express ticket. If you do, then it's a must. 2. Water inside is very expensive so carry a bottle and refill at the water taps. 3. There are lots of shows and meet and greet. You can take pictures with them once it's over. Always stand in the right to avoid the queue. 4. Download the Universal Studios app to check the wait time. 5. Whatever you do, don't miss the Transformer ride.",7/19/23,Weekday,3060 min,high_tolerance,55.0,satisfied,time_tolerant,0.0258,0.0020000000000000018,0.46153846153846156,0.4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,1,0,0,45,1.0,0,2,4,0.18333333333333335,0.8,0.6666666666666666,1,0.2691427382438618,1.0,1.0,0.03207510676891391,0.07,0.0,0.0,0.75
6715,2,user_6671,"Waiting lines are ridiculously long, 2 hour wait or more for a 3 minute ride is absurd. The rides are really nice, but for the price of the tickets it's totally not worth it. Maybe if you add the additional ""express"" tickets, which are an additional 90 per ticket making the price around 170 per person, you will be able to do more rides. The people with the express tickets skip the line making the wait for ""normal"" ticket owners even longer. As a family of 4 spending 280 for 4 rides totaling 12 mins of fun is a waste of time and money. The place is really nice, I am not complaining about the venue, but with no limit on the amount of visitors being let in it feels like a total money grabbing ripoff. And of all parcs of this kind I have visited in the past, this one is not the one to go to.",7/19/23,Weekday,Up to 10 min,tolerance_collapse,16.896,neutral,time_tolerant,-0.2263,-0.020000000000000004,0.5714285714285714,0.9128,0.0,0.0,0.0,0.0,-0.0951,-0.008,0.0,0.9128,1,0,0,5,1.0,0,3,2,0.13999999999999999,0.3,0.6666666666666666,1,0.2691427382438618,1.0,0.0,0.01881115217422086,0.118,0.5,0.0,0.08333333333333333
6716,4,user_6672,"Compared with the one in Osaka, the Singapore park is small and beautiful, with many photo spots. It was a big mistake that I didnt buy the express pass, so I could only say goodbye to some popular facilities.",7/19/23,Weekday,No wait,high_tolerance,31.68,very_satisfied,time_tolerant,0.5994,0.196,0.5,0.6486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6486,1,0,0,0,1.0,0,0,2,0.0,0.0,0.3333333333333333,1,0.18388472742405326,0.418,0.0,0.036115541378699274,0.149,0.0,0.0,0.0
6718,3,user_6674,"Visited today and due to heavy rain, all outdoor rides were closed for a long period in the morning. Queues to rides were mostly 80 minutes, but up to 180 minutes for the best roller coaster. Frequent technical problems closed/emptied the Mummy ride several times during the day. Too many people and too long queues everywhere. The park has a very short opening time, 11-18. Also dont recommend the diner, no beef burgers, fries were not good. Stressful environment with loud buzzes when orders were ready. I would not book a visit to the park in advance, you need to check the weather forecast before deciding to go.",7/19/23,Weekday,1 hr,critical_tolerance,60.0,satisfied,time_tolerant,0.7783,0.149,0.375,0.3567,0.0,0.0,-0.4019,-0.197,0.0,0.0,0.0,0.3567,1,0,0,60,1.0,1,1,1,0.4166666666666667,0.95,1.0,0,0.2691427382438618,1.0,0.0,0.025085397550589805,0.1,0.0,0.0,1.0
6720,2,user_6676,Really crowded couldnt play long queue some 70 minutes some 140 minutes really wast of time and money,7/19/23,Weekday,1 hr,tolerance_collapse,50.0,dissatisfied,time_sensitive,-0.3181,-0.119,1.0,-0.3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3181,1,0,0,60,1.0,0,1,0,0.3,0.3,0.3333333333333333,0,0.2691427382438618,0.202,0.0,0.027444849748132705,0.0,0.0,0.0,1.0
